ID,Scientific Name,Class,Category,Trend,Systems,Threats,Common Name
18393090.0,Phrynobatrachus francisci,AMPHIBIA,LC,Unknown,,,Puddle Frog
18393720.0,Phrynobatrachus gutturosus,AMPHIBIA,LC,Unknown,,,Chabanaud'S River Frog
18394066.0,Phrynobatrachus latifrons,AMPHIBIA,LC,Stable,,,Ahl'S River Frog
18395364.0,Phrynobatrachus plicatus,AMPHIBIA,LC,Unknown,,,Coast River Frog
18396512.0,Phrynobatrachus werneri,AMPHIBIA,LC,Unknown,,,Werner'S River Frog
18396612.0,Hymenochirus boettgeri,AMPHIBIA,LC,Unknown,,,Zaire Dwarf Clawed Frog
18397344.0,Xenopus tropicalis,AMPHIBIA,LC,Unknown,,,Tropical Clawed Frog
18398710.0,Ptychadena aequiplicata,AMPHIBIA,LC,Decreasing,,,Victoria Grassland Frog
18400287.0,Ptychadena longirostris,AMPHIBIA,LC,Unknown,,,Snouted Grassland Frog
18399180.0,Ptychadena bibroni,AMPHIBIA,LC,Unknown,,,Broad-Banded Grass Frog
18401646.0,Ptychadena stenocephala,AMPHIBIA,LC,Unknown,,,Narrow-Headed Ridged Frog
18401115.0,Ptychadena pumilio,AMPHIBIA,LC,Unknown,,,Dwarf Grass Frog
18401331.0,Ptychadena schillukorum,AMPHIBIA,LC,Unknown,,,Schilluk Ridged Frog
18402131.0,Ptychadena tellinii,AMPHIBIA,LC,Unknown,,,Central Grassland Frog
18402401.0,Ptychadena trinodis,AMPHIBIA,LC,Unknown,,,Dakar Grassland Frog
18403861.0,Aubria occidentalis,AMPHIBIA,LC,Unknown,,,Aubria Occidentalis
18403999.0,Aubria subsigillata,AMPHIBIA,LC,Unknown,,,Brown Ball Frog
18405823.0,Hylarana albolabris,AMPHIBIA,LC,Unknown,,,Forest White-Lipped Frog
18406295.0,Hylarana galamensis,AMPHIBIA,LC,Unknown,,,Galam White-Lipped Frog
18407175.0,Chiromantis rufescens,AMPHIBIA,LC,Unknown,,,African Foam-Nest Treefrog
18435924.0,Albizia lebbeck,MAGNOLIOPSIDA,LC,Stable,,,Amor Platónico
18539466.0,Coffea canephora,MAGNOLIOPSIDA,LC,Stable,,,Congo Coffeetree
18539526.0,Coffea liberica,MAGNOLIOPSIDA,LC,Unknown,,,Liberian Coffee
18539491.0,Coffea ebracteolata,MAGNOLIOPSIDA,LC,Unknown,,,Coffea Ebracteolata
18539536.0,Coffea mannii,MAGNOLIOPSIDA,LC,Decreasing,,,Coffea Mannii
18539546.0,Coffea mayombensis,MAGNOLIOPSIDA,LC,Unknown,,,Coffea Mayombensis
18567171.0,Choeropsis liberiensis,MAMMALIA,EN,Decreasing,,,Heslop'S Pygmy Hippopotamus (Heslopi)
18567364.0,Hippopotamus amphibius,MAMMALIA,VU,Stable,,,Common Hippopotamus
18620395.0,Pristis pristis,CHONDRICHTHYES,CR,Decreasing,,,Common Sawfish
19027623.0,Cyperus longus,LILIOPSIDA,LC,Stable,,,Galingale
19028506.0,Cyperus nutans,LILIOPSIDA,LC,Stable,,,Cyperus Nutans
19038023.0,Cyperus squarrosus,LILIOPSIDA,LC,Unknown,,,Bearded Flat Sedge
19041515.0,Eleocharis geniculata,LILIOPSIDA,LC,Stable,,,Canada Spikesedge
19063840.0,Fimbristylis ferruginea,LILIOPSIDA,LC,Stable,,,Rusty Sedge
19056716.0,Fimbristylis complanata,LILIOPSIDA,LC,Stable,,,Puerto Rico Fimbry
19068100.0,Fuirena pubescens,LILIOPSIDA,LC,Unknown,,,Hairy Sedge
19089068.0,Cyperus polystachyos,LILIOPSIDA,LC,Stable,,,"Bunchy Sedge, Many-Spiked Sedge, Many-Spike Flatsedge, Field Sedge, Bunchy Flat Sedge"
19096542.0,Cyperus sanguinolentus,LILIOPSIDA,LC,Stable,,,Purpleglume Flatsedge
19130622.0,Leptochloa fusca,LILIOPSIDA,LC,Stable,,,Brown Beetle-Grass
19233469.0,Saccharum spontaneum,LILIOPSIDA,LC,Stable,,,Kash
19598999.0,Typha domingensis,LILIOPSIDA,LC,Stable,,,Southern Cat-Tail
19620871.0,Cyperus hamulosus,LILIOPSIDA,LC,Unknown,,,Cyperus Hamulosus
19621136.0,Vandellia diffusa,MAGNOLIOPSIDA,LC,Unknown,,,Spreading False Pimpernel
19632217.0,Drosera indica,MAGNOLIOPSIDA,LC,Stable,,,Indian Sundew
19634971.0,Utricularia gibba,MAGNOLIOPSIDA,DD,Unknown,,,Conespur Bladderpod
19645149.0,Centella asiatica,MAGNOLIOPSIDA,LC,Stable,,,Asian Pennywort
19681765.0,Afrotridactylus usambaricus,INSECTA,LC,Unknown,,,African Sandhopper
19929379.0,Trichiurus lepturus,ACTINOPTERYGII,LC,Stable,,,Atlantic Cutlass Fish
19929350.0,Brama brama,ACTINOPTERYGII,LC,Unknown,,,Angel Fish
19929421.0,Lagocephalus lagocephalus,ACTINOPTERYGII,LC,Unknown,,,Ocean Puffer
19995804.0,Abrus fruticulosus,MAGNOLIOPSIDA,DD,Unknown,,,Abrus Fruticulosus
19929436.0,Lampris guttatus,ACTINOPTERYGII,LC,Unknown,,,Glancefish
20004386.0,Albizia adianthifolia,MAGNOLIOPSIDA,LC,Stable,,,Flat Crown
20025009.0,Baphia eriocalyx,MAGNOLIOPSIDA,LC,Stable,,,Baphia Eriocalyx
20025156.0,Baphia nitida,MAGNOLIOPSIDA,LC,Stable,,,African-Sandalwood
20028421.0,Bauhinia variegata,MAGNOLIOPSIDA,LC,Stable,,,Mountain Ebony
20028980.0,Berlinia coriacea,MAGNOLIOPSIDA,LC,Decreasing,,,Berlinia Coriacea
20027617.0,Bauhinia purpurea,MAGNOLIOPSIDA,LC,Stable,,,Butterfly Tree
20029309.0,Bobgunnia fistuloides,MAGNOLIOPSIDA,LC,Stable,,,Bobgunnia Fistuloides
20032501.0,Cajanus scarabaeoides,MAGNOLIOPSIDA,LC,Stable,,,Showy Pigeonpea
20034503.0,Camoensia brevicalyx,MAGNOLIOPSIDA,LC,Stable,,,Camoensia Brevicalyx
20056324.0,Dalbergia louisii,MAGNOLIOPSIDA,LC,Stable,,,Dalbergia Louisii
20038235.0,Chamaecrista absus,MAGNOLIOPSIDA,LC,Stable,,,Tropical Sensitive Pea
20053816.0,Cynometra hankei,MAGNOLIOPSIDA,LC,Stable,,,Cynometra Hankei
20061556.0,Desmodium adscendens,MAGNOLIOPSIDA,LC,Stable,,,Zarzabacoa Galana
20062296.0,Desmodium barbatum,MAGNOLIOPSIDA,LC,Stable,,,Zarzabacoa Peluda
20063797.0,Desmodium intortum,MAGNOLIOPSIDA,LC,Stable,,,Greenleaf Ticktrefoil
20065945.0,Pleurolobus salicifolius,MAGNOLIOPSIDA,LC,Stable,,,Pleurolobus Salicifolius
20066865.0,Dichrostachys cinerea,MAGNOLIOPSIDA,LC,Stable,,,Aroma
20069099.0,Dolichos schweinfurthii,MAGNOLIOPSIDA,LC,Stable,,,Dolichos Schweinfurthii
20072141.0,Erythrina senegalensis,MAGNOLIOPSIDA,LC,Stable,,,Senegal Coraltree
20077023.0,Guibourtia ehie,MAGNOLIOPSIDA,LC,Decreasing,,,Black Hyedua
20072331.0,Erythrina variegata,MAGNOLIOPSIDA,LC,Stable,,,Indian Coraltree
20074421.0,Galactia tenuiflora,MAGNOLIOPSIDA,LC,Stable,,,Galactia Tenuiflora
20080495.0,Hymenostegia aubrevillei,MAGNOLIOPSIDA,NT,Decreasing,,,Hymenostegia Aubrevillei
20082665.0,Indigofera conjugata,MAGNOLIOPSIDA,LC,Stable,,,Indigofera Conjugata
20084326.0,Indigofera hochstetteri,MAGNOLIOPSIDA,LC,Stable,,,Indigofera Hochstetteri
20085003.0,Indigofera kerstingii,MAGNOLIOPSIDA,LC,Stable,,,Indigofera Kerstingii
20086775.0,Indigofera oblongifolia,MAGNOLIOPSIDA,LC,Stable,,,Indigofera Oblongifolia
20087270.0,Indigofera paracapitata,MAGNOLIOPSIDA,LC,Stable,,,Indigofera Paracapitata
20087399.0,Indigofera polysphaera,MAGNOLIOPSIDA,LC,Stable,,,Indigofera Polysphaera
20090324.0,Isoberlinia doka,MAGNOLIOPSIDA,LC,Stable,,,Isoberlinia Doka
20093403.0,Leonardoxa africana,MAGNOLIOPSIDA,LC,Stable,,,Leonardoxa Africana
20088437.0,Indigofera trita,MAGNOLIOPSIDA,LC,Stable,,,Asian Indigo
20093543.0,Leptoderris brachyptera,MAGNOLIOPSIDA,LC,Stable,,,Leptoderris Brachyptera
20095357.0,Philenoptera laxiflora,MAGNOLIOPSIDA,LC,Stable,,,Philenoptera Laxiflora
20095872.0,Lotus arabicus,MAGNOLIOPSIDA,LC,Stable,,,Lotus Arabicus
20104651.0,Macrotyloma geocarpum,MAGNOLIOPSIDA,LC,Stable,,,Kersting'S Groundnut
20108775.0,Millettia zechiana,MAGNOLIOPSIDA,LC,Stable,,,Millettia Zechiana
20112058.0,Mimosa pudica,MAGNOLIOPSIDA,LC,Stable,,,Common Sensitive-Plant
20115115.0,Neonotonia wightii,MAGNOLIOPSIDA,LC,Stable,,,Perennial Soybean
20118071.0,Detarium microcarpum,MAGNOLIOPSIDA,LC,Stable,,,Sweet Dattock
20126291.0,Parkia bicolor,MAGNOLIOPSIDA,LC,Stable,,,African Locust-Bean
20132609.0,Pterocarpus lucens,MAGNOLIOPSIDA,LC,Stable,,,Pterocarpus Lucens
20135353.0,Rhynchosia minima,MAGNOLIOPSIDA,LC,Stable,,,Jumby Bean
20139884.0,Senna bicapsularis,MAGNOLIOPSIDA,LC,Stable,,,Blydog
20141165.0,Senna spectabilis,MAGNOLIOPSIDA,LC,Stable,,,Casia Amarilla
20159472.0,Uraria picta,MAGNOLIOPSIDA,LC,Stable,,,Uraria Picta
20298786.0,Crocothemis erythraea,INSECTA,LC,Increasing,,,Broad Scarlet
20338873.0,Ariomma melanum,ACTINOPTERYGII,LC,Unknown,,,Brown Driftfish
20356899.0,Panthera leo,MAMMALIA,VU,Decreasing,,,African Lion
20363502.0,Arctozenus risso,ACTINOPTERYGII,LC,Unknown,,,Spotted Barracudina
20363536.0,Lestidiops jayakari,ACTINOPTERYGII,LC,Unknown,,,Pacific Barracudina
20371858.0,Acisoma ascalaphoides,INSECTA,LC,Unknown,,,Littoral Pintail
20682728.0,Dibranchus tremendus,ACTINOPTERYGII,LC,Unknown,,,Dibranchus Tremendus
20682718.0,Cubiceps capensis,ACTINOPTERYGII,LC,Unknown,,,Cape Cigarfish
20682783.0,Howella atlantica,ACTINOPTERYGII,LC,Unknown,,,Atlantic Pricklefish
20682773.0,Hoplostethus mediterraneus,ACTINOPTERYGII,LC,Unknown,,,Mediterranean Redfish
20683413.0,Scopelarchoides danae,ACTINOPTERYGII,LC,Unknown,,,Scopelarchoides Danae
20683418.0,Snyderidia canina,ACTINOPTERYGII,LC,Unknown,,,Snyderidia Canina
20682738.0,Diplospinus multistriatus,ACTINOPTERYGII,LC,Unknown,,,Striped Escolar
20682868.0,Mugil cephalus,ACTINOPTERYGII,LC,Stable,,,Black Mullet
21282601.0,Dendrohyrax dorsalis,MAMMALIA,LC,Unknown,,,Beecroft'S Tree Hyrax
20755946.0,Dioscorea smilacifolia,LILIOPSIDA,LC,Unknown,,,Dioscorea Smilacifolia
20755941.0,Dioscorea praehensilis,LILIOPSIDA,LC,Unknown,,,Dioscorea Praehensilis
21046839.0,Parexocoetus hillianus,ACTINOPTERYGII,LC,Stable,,,Sailfin Flyingfish
21285876.0,Procavia capensis,MAMMALIA,LC,Stable,,,Cape Hyrax (Capensis)
21285012.0,Potamogale velox,MAMMALIA,LC,Decreasing,,,Giant Otter Shrew
21286437.0,Orycteropus afer,MAMMALIA,LC,Unknown,,,Aardvark
21406191.0,Dolichopteroides binocularis,ACTINOPTERYGII,LC,Unknown,,,Dolichopteroides Binocularis
21406957.0,Opisthoproctus grimaldii,ACTINOPTERYGII,LC,Unknown,,,Barreleye
21410726.0,Winteria telescopa,ACTINOPTERYGII,LC,Unknown,,,Winteria telescopa
21407208.0,Opisthoproctus soleatus,ACTINOPTERYGII,LC,Unknown,,,Barreleye
21413355.0,Eleusine africana,LILIOPSIDA,LC,Stable,,,Wild African Finger Millet
21411016.0,Barbantus curvifrons,ACTINOPTERYGII,LC,Unknown,,,Palebelly Searsid
21413365.0,Oryza longistaminata,LILIOPSIDA,LC,Stable,,,Red Rice
21413370.0,Oryza punctata,LILIOPSIDA,LC,Stable,,,Red Rice
21650903.0,Holtbyrnia innesi,ACTINOPTERYGII,LC,Unknown,,,Innes' Tubeshoulder
21651221.0,Holtbyrnia macrops,ACTINOPTERYGII,LC,Unknown,,,Bigeye Searsid
21750768.0,Maulisia mauli,ACTINOPTERYGII,LC,Unknown,,,Maul'S Searsid
21907061.0,Apletodon pellegrini,ACTINOPTERYGII,LC,Unknown,,,Chubby Clingfish
21907090.0,Normichthys operosus,ACTINOPTERYGII,LC,Decreasing,,,Multipore Searsid
21907969.0,Hoplostethus cadenati,ACTINOPTERYGII,LC,Stable,,,Black Slimehead
21908841.0,Platytroctes apus,ACTINOPTERYGII,LC,Unknown,,,Legless Searsid
21909179.0,Aristostomias grimaldii,ACTINOPTERYGII,LC,Unknown,,,Aristostomias Grimaldii
21909194.0,Astronesthes caulophorus,ACTINOPTERYGII,LC,Unknown,,,Astronesthes Caulophorus
21909189.0,Aristostomias xenostoma,ACTINOPTERYGII,LC,Unknown,,,Aristostomias Xenostoma
21909214.0,Astronesthes macropogon,ACTINOPTERYGII,LC,Unknown,,,Astronesthes Macropogon
21909229.0,Astronesthes niger,ACTINOPTERYGII,LC,Unknown,,,Snaggletooth
21909239.0,Astronesthes zharovi,ACTINOPTERYGII,LC,Unknown,,,Astronesthes Zharovi
21909249.0,Bathophilus brevis,ACTINOPTERYGII,LC,Unknown,,,Bathophilus Brevis
21909254.0,Bathophilus digitatus,ACTINOPTERYGII,LC,Unknown,,,Scaleless Black Dragonfish
21909269.0,Bathophilus nigerrimus,ACTINOPTERYGII,LC,Unknown,,,Scaleless Dragonfish
21909274.0,Bathophilus pawneei,ACTINOPTERYGII,LC,Unknown,,,Bathophilus Pawneei
21909294.0,Borostomias mononema,ACTINOPTERYGII,LC,Unknown,,,Sickle Snaggletooth
21909289.0,Borostomias elucens,ACTINOPTERYGII,LC,Unknown,,,Borostomias Elucens
21909309.0,Chauliodus schmidti,ACTINOPTERYGII,LC,Unknown,,,Chauliodus Schmidti
21909339.0,Eustomias dendriticus,ACTINOPTERYGII,LC,Unknown,,,Eustomias Dendriticus
21909314.0,Chauliodus sloani,ACTINOPTERYGII,LC,Unknown,,,Manylight Fangfish
21909349.0,Eustomias filifer,ACTINOPTERYGII,LC,Unknown,,,Eustomias Filifer
21909369.0,Eustomias melanonema,ACTINOPTERYGII,LC,Unknown,,,Eustomias Melanonema
21909364.0,Eustomias macronema,ACTINOPTERYGII,LC,Unknown,,,Bigbarb Dragonfish
21909379.0,Eustomias obscurus,ACTINOPTERYGII,LC,Unknown,,,Scaleless Dragonfish
21909389.0,Eustomias schmidti,ACTINOPTERYGII,LC,Unknown,,,Eustomias Schmidti
21909399.0,Flagellostomias boureei,ACTINOPTERYGII,LC,Unknown,,,Longbarb Dragonfish
21909409.0,Heterophotus ophistoma,ACTINOPTERYGII,LC,Unknown,,,Heterophotus Ophistoma
21909439.0,Malacosteus niger,ACTINOPTERYGII,LC,Unknown,,,Black Loosejaw
21909449.0,Melanostomias biseriatus,ACTINOPTERYGII,LC,Unknown,,,Melanostomias Biseriatus
21909479.0,Neonesthes microcephalus,ACTINOPTERYGII,LC,Unknown,,,Neonesthes Microcephalus
21909474.0,Neonesthes capensis,ACTINOPTERYGII,LC,Unknown,,,Cape Snaggletooth
21909485.0,Odontostomias masticopogon,ACTINOPTERYGII,LC,Unknown,,,Odontostomias Masticopogon
21909490.0,Odontostomias micropogon,ACTINOPTERYGII,LC,Unknown,,,Odontostomias Micropogon
21909500.0,Pachystomias microdon,ACTINOPTERYGII,LC,Unknown,,,Smalltooth Dragonfish
21909520.0,Photonectes margarita,ACTINOPTERYGII,LC,Unknown,,,Sooty Dragonfish
21909525.0,Photonectes mirabilis,ACTINOPTERYGII,LC,Unknown,,,Deepsea Loosejaw
21909515.0,Photonectes leucospilus,ACTINOPTERYGII,LC,Unknown,,,Photonectes Leucospilus
21909530.0,Photostomias guernei,ACTINOPTERYGII,LC,Unknown,,,Loosejaw
21909540.0,Stomias affinis,ACTINOPTERYGII,LC,Unknown,,,Gunther'S Boafish
21909545.0,Stomias boa,ACTINOPTERYGII,LC,Unknown,,,"Boa Dragonfish, Scaly Dragonfish"
21909555.0,Stomias lampropeltis,ACTINOPTERYGII,LC,Unknown,,,Stomias Lampropeltis
21909560.0,Stomias longibarbatus,ACTINOPTERYGII,LC,Unknown,,,Longbarb Scaly Dragonfish
21909582.0,Thysanactis dentex,ACTINOPTERYGII,LC,Unknown,,,Thysanactis Dentex
21910075.0,Antennarius pardalis,ACTINOPTERYGII,LC,Unknown,,,Leopard Frogfish
21910070.0,Anoplogaster cornuta,ACTINOPTERYGII,LC,Unknown,,,Common Fangtooth
21910080.0,Barbourisia rufa,ACTINOPTERYGII,LC,Unknown,,,Red Whalefish
21910090.0,Bufoceratias wedli,ACTINOPTERYGII,LC,Unknown,,,Bufoceratias Wedli
21910125.0,Ceratias holboelli,ACTINOPTERYGII,LC,Unknown,,,Kroyer'S Deep Sea Angler Fish
21910130.0,Ceratias uranoscopus,ACTINOPTERYGII,LC,Unknown,,,Black Whalelet
21910500.0,Draculo shango,ACTINOPTERYGII,LC,Unknown,,,Shango Dragonet
21910480.0,Cryptopsaras couesii,ACTINOPTERYGII,LC,Unknown,,,Triplewart Seadevil
21910505.0,Fowlerichthys senegalensis,ACTINOPTERYGII,LC,Unknown,,,Senegalese Frogfish
21910515.0,Himantolophus groenlandicus,ACTINOPTERYGII,LC,Unknown,,,Atlantic Football-Fish
21910520.0,Linophryne arborifera,ACTINOPTERYGII,LC,Unknown,,,Deepsea Angler
21911215.0,Lophiodes kempi,ACTINOPTERYGII,DD,Decreasing,,,Longspine African Angler
21911475.0,Radiicephalus elongatus,ACTINOPTERYGII,LC,Unknown,,,Tapertail
21911455.0,Melanocetus johnsonii,ACTINOPTERYGII,LC,Unknown,,,Humpback Anglerfish
21911480.0,Regalecus glesne,ACTINOPTERYGII,LC,Unknown,,,Giant Oarfish
21911490.0,Synchiropus phaeton,ACTINOPTERYGII,LC,Unknown,,,Phaeton Dragonet
21911485.0,Stylephorus chordatus,ACTINOPTERYGII,LC,Unknown,,,Thread-Tail
21911495.0,Trachipterus trachypterus,ACTINOPTERYGII,LC,Unknown,,,Mediterranean Dealfish
21911500.0,Zu cristatus,ACTINOPTERYGII,LC,Unknown,,,Scalloped Ribbonfish
21912369.0,Awaous lateristriga,ACTINOPTERYGII,LC,Unknown,,,West African Freshwater Goby
21912374.0,Bathygobius burtoni,ACTINOPTERYGII,EN,Unknown,,,Bathygobius Burtoni
21912402.0,Bathygobius casamancus,ACTINOPTERYGII,LC,Unknown,,,Bathygobius Casamancus
21912407.0,Bostrychus africanus,ACTINOPTERYGII,LC,Unknown,,,Bostrychus Africanus
21912639.0,Butis koilomatodon,ACTINOPTERYGII,LC,Increasing,,,Mud Sleeper
21912654.0,Chaetodipterus lippei,ACTINOPTERYGII,LC,Unknown,,,West African Spadefish
21912664.0,Corcyrogobius lubbocki,ACTINOPTERYGII,VU,Unknown,,,Corcyrogobius Lubbocki
21912669.0,Ctenogobius lepturus,ACTINOPTERYGII,LC,Unknown,,,Ctenogobius Lepturus
21913026.0,Dormitator lebretonis,ACTINOPTERYGII,LC,Unknown,,,Sleeper Goby
21913031.0,Drepane africana,ACTINOPTERYGII,LC,Unknown,,,African Sicklefish
21913046.0,Eleotris vittata,ACTINOPTERYGII,LC,Increasing,,,Eleotris Vittata
21913056.0,Ephippus goreensis,ACTINOPTERYGII,LC,Unknown,,,African Spadefish
21913061.0,Gerres nigri,ACTINOPTERYGII,LC,Unknown,,,Guinean Striped Mojarra
21913378.0,Gobioides africanus,ACTINOPTERYGII,LC,Unknown,,,Gobioides Africanus
21913383.0,Gobioides sagitta,ACTINOPTERYGII,LC,Unknown,,,Gobioides Sagitta
21913418.0,Gobius senegambiensis,ACTINOPTERYGII,LC,Unknown,,,Gobius Senegambiensis
21913428.0,Gorogobius nigricinctus,ACTINOPTERYGII,LC,Stable,,,Gorogobius Nigricinctus
21913438.0,Ichthyococcus ovatus,ACTINOPTERYGII,LC,Unknown,,,Lightfish
21913463.0,Mauligobius nigri,ACTINOPTERYGII,LC,Unknown,,,Mauligobius Nigri
21913468.0,Microdesmus aethiopicus,ACTINOPTERYGII,LC,Unknown,,,Microdesmus Aethiopicus
21913483.0,Nematogobius brachynemus,ACTINOPTERYGII,LC,Unknown,,,Nematogobius Brachynemus
21913488.0,Nematogobius maindroni,ACTINOPTERYGII,LC,Unknown,,,Nematogobius Maindroni
21913503.0,Periophthalmus barbarus,ACTINOPTERYGII,LC,Unknown,,,Mudskipper
21913493.0,Nesiarchus nasutus,ACTINOPTERYGII,LC,Stable,,,Black Gemfish
21913523.0,Porogobius schlegelii,ACTINOPTERYGII,LC,Unknown,,,Porogobius Schlegelii
21913513.0,Pollichthys mauli,ACTINOPTERYGII,LC,Unknown,,,Stareye Lightfish
21913538.0,Thorogobius rofeni,ACTINOPTERYGII,LC,Unknown,,,Thorogobius Rofeni
21913553.0,Vinciguerria attenuata,ACTINOPTERYGII,LC,Unknown,,,Slender Lightfish
21913573.0,Wheelerigobius wirtzi,ACTINOPTERYGII,LC,Stable,,,Cameroon Goby
21913558.0,Vinciguerria nimbaria,ACTINOPTERYGII,LC,Unknown,,,Oceanic Lightfish
21913568.0,Wheelerigobius maltzani,ACTINOPTERYGII,LC,Stable,,,Wheelerigobius Maltzani
21913578.0,Yarrella blackfordi,ACTINOPTERYGII,LC,Stable,,,Yarrella Blackfordi
21913654.0,Argyropelecus aculeatus,ACTINOPTERYGII,LC,Unknown,,,Atlantic Silver Hatchetfish
21913664.0,Argyropelecus gigas,ACTINOPTERYGII,LC,Unknown,,,Giant Hatchetfish
21913744.0,Argyropelecus olfersii,ACTINOPTERYGII,LC,Unknown,,,Silver Hatchetfish
21913749.0,Argyropelecus sladeni,ACTINOPTERYGII,LC,Unknown,,,Hatchet Fish
21913860.0,Sternoptyx diaphana,ACTINOPTERYGII,LC,Unknown,,,Diaphanous Hatchet Fish
21913870.0,Sternoptyx pseudobscura,ACTINOPTERYGII,LC,Unknown,,,Highlight Hatchet Fish
21913883.0,Valenciennellus tripunctulatus,ACTINOPTERYGII,LC,Unknown,,,Constellationfish
21913940.0,Carlarius latiscutatus,ACTINOPTERYGII,LC,Unknown,,,Rough-Head Sea Catfish
21913945.0,Carlarius parkii,ACTINOPTERYGII,LC,Unknown,,,Guinean Sea Catfish
21913950.0,Melamphaes eulepis,ACTINOPTERYGII,LC,Unknown,,,Melamphaes Eulepis
21913960.0,Melamphaes leprus,ACTINOPTERYGII,LC,Unknown,,,Melamphaes Leprus
21913965.0,Melamphaes simus,ACTINOPTERYGII,LC,Unknown,,,Melamphaes Simus
21914156.0,Aulostomus strigosus,ACTINOPTERYGII,LC,Unknown,,,Atlantic Cornetfish
21914202.0,Chiasmodon niger,ACTINOPTERYGII,LC,Unknown,,,Black Swallower
21914265.0,Dysalotus alcocki,ACTINOPTERYGII,LC,Unknown,,,Dysalotus Alcocki
21914710.0,Schedophilus velaini,ACTINOPTERYGII,LC,Unknown,,,"African Barrelfish, Violet Warehou"
21914740.0,Kali indica,ACTINOPTERYGII,LC,Unknown,,,Short-Nosed Swallower
21931000.0,Trachipterus arcticus,ACTINOPTERYGII,LC,Unknown,,,Deal Fish
21936042.0,Hydrictis maculicollis,MAMMALIA,NT,Decreasing,,,Speckle-Throated Otter
21938767.0,Aonyx capensis,MAMMALIA,NT,Decreasing,,,African Clawless Otter
21942617.0,Grammicolepis brachiusculus,ACTINOPTERYGII,LC,Unknown,,,Deepscale Dory
21977797.0,Rhinolophus landeri,MAMMALIA,LC,Unknown,,,Lander'S Horseshoe Bat
21979893.0,Rhinolophus hildebrandtii,MAMMALIA,LC,Unknown,,,Hildebrandt'S Horseshoe Bat
21980197.0,Rhinolophus fumigatus,MAMMALIA,LC,Unknown,,,Abyssinian Horseshoe Bat
21981665.0,Rhinolophus darlingi,MAMMALIA,LC,Unknown,,,Darling'S Horseshoe Bat
21981963.0,Rhinolophus alcyone,MAMMALIA,LC,Unknown,,,Halcyon Horseshoe Bat
21994351.0,Rhinolophus simulator,MAMMALIA,LC,Decreasing,,,Bushveld Horseshoe Bat
21998943.0,Rhinopoma microphyllum,MAMMALIA,LC,Stable,,,Greater Mouse-Tailed Bat
21999269.0,Rhinopoma hardwickii,MAMMALIA,LC,Stable,,,Hardwicke'S Lesser Mouse-Tailed Bat
21913583.0,Yongeichthys thomasi,ACTINOPTERYGII,LC,Unknown,,,Yongeichthys Thomasi
21999919.0,Hypsignathus monstrosus,MAMMALIA,LC,Unknown,,,Hammer-Headed Fruit Bat
22004557.0,Saccolaimus peli,MAMMALIA,LC,Unknown,,,Black-Hawk Bat
22005999.0,Nycticeinops schlieffenii,MAMMALIA,LC,Unknown,,,Schlieffen'S Bat
22012371.0,Megaloglossus woermanni,MAMMALIA,LC,Stable,,,Eastern Woermann'S Fruit Bat
22012638.0,Nycteris grandis,MAMMALIA,LC,Decreasing,,,Large Slit-Faced Bat
21913659.0,Argyropelecus affinis,ACTINOPTERYGII,LC,Unknown,,,Pacific Hatchet Fish
22012843.0,Nycteris hispida,MAMMALIA,LC,Stable,,,Hairy Long-Eared Bat
22013415.0,Nycteris macrotis,MAMMALIA,LC,Unknown,,,Large-Eared Slit-Faced Bat
22016999.0,Nycteris arge,MAMMALIA,LC,Stable,,,Bate'S Slit-Faced Bat
22014183.0,Nycteris thebaica,MAMMALIA,LC,Unknown,,,Cape Long-Eared Bat
22017299.0,Nycteris gambiensis,MAMMALIA,LC,Unknown,,,Gambian Slit-Faced Bat
22018113.0,Mops pumilus,MAMMALIA,LC,Unknown,,,Seychelles Free-Tailed Bat
22018693.0,Mops nigeriae,MAMMALIA,LC,Unknown,,,Greater Mastiff Bat
22018874.0,Mops major,MAMMALIA,LC,Stable,,,Greater Mastiff Bat
22020379.0,Mops bemmeleni,MAMMALIA,LC,Unknown,,,Greater Mastiff Bat
22020564.0,Mops ansorgei,MAMMALIA,LC,Stable,,,Greater Mastiff Bat
22021700.0,Kerivoula lanosa,MAMMALIA,LC,Unknown,,,Lesser Woolly Bat
22023189.0,Kerivoula smithii,MAMMALIA,LC,Unknown,,,Smith'S Woolly Bat
22024785.0,Scotonycteris zenkeri,MAMMALIA,LC,Decreasing,,,Zenker'S Fruit Bat
22025420.0,Scotoecus hirundo,MAMMALIA,LC,Unknown,,,Dark-Winged Lesser House Bat
22025597.0,Scotoecus albofuscus,MAMMALIA,DD,Unknown,,,Light-Winged Lesser House Bat
22028026.0,Eidolon helvum,MAMMALIA,NT,Decreasing,,,African Straw-Colored Fruit Bat
22030888.0,Scotophilus dinganii,MAMMALIA,LC,Unknown,,,African Yellow Bat
22031866.0,Scotophilus nigrita,MAMMALIA,LC,Decreasing,,,Brown House Bat
22032119.0,Scotophilus leucogaster,MAMMALIA,LC,Unknown,,,Cretzschmar’S Brown Bat
22032438.0,Scotophilus nux,MAMMALIA,LC,Unknown,,,Dark House Bat
22032552.0,Scotophilus viridis,MAMMALIA,LC,Unknown,,,Eastern Greenish Yellow Bat
22035802.0,Pipistrellus hesperidus,MAMMALIA,LC,Unknown,,,African Pipistrelle
22043635.0,Nanonycteris veldkampii,MAMMALIA,LC,Unknown,,,Veldkamp'S Dwarf Epauletted Fruit Bat
